Description,TIMESTAMP
Statistics: FilesDownloaded:35; TotalNumberOfFiles:708024; SnapshotSizeBytes:140602188398; ReusedBytes:140601672997; DownloadedBytes:6732; RunTimeInSec:145; ManifestTimeSec:15; CleanupTimeSec:1; CSWDoneSizeBytes:2600109927799; FilesFilterOutBySize:0,2020-07-09T15:10:17.4391505Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:707285; SnapshotSizeBytes:140588436632; ReusedBytes:140588019183; DownloadedBytes:6732; RunTimeInSec:123; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:2600115277751; FilesFilterOutBySize:0,2020-07-09T15:10:40.3373771Z
Statistics: FilesDownloaded:37; TotalNumberOfFiles:708024; SnapshotSizeBytes:140602181618; ReusedBytes:140601087910; DownloadedBytes:549665; RunTimeInSec:153; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:2600109927799; FilesFilterOutBySize:0,2020-07-09T15:12:52.6112635Z
Statistics: FilesDownloaded:31; TotalNumberOfFiles:376367; SnapshotSizeBytes:118397314654; ReusedBytes:118396765881; DownloadedBytes:294746502; RunTimeInSec:139; ManifestTimeSec:9; CleanupTimeSec:1; CSWDoneSizeBytes:1990932238918; FilesFilterOutBySize:0,2020-07-09T15:13:00.5200202Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:707175; SnapshotSizeBytes:140832948509; ReusedBytes:140832590982; DownloadedBytes:6740; RunTimeInSec:132; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:2599831844739; FilesFilterOutBySize:0,2020-07-09T15:15:13.3400102Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:377105; SnapshotSizeBytes:118412982673; ReusedBytes:118412498586; DownloadedBytes:291997740; RunTimeInSec:164; ManifestTimeSec:15; CleanupTimeSec:1; CSWDoneSizeBytes:1990925489183; FilesFilterOutBySize:0,2020-07-09T15:15:37.7731187Z
Statistics: FilesDownloaded:36; TotalNumberOfFiles:707175; SnapshotSizeBytes:140817758313; ReusedBytes:140817176110; DownloadedBytes:0; RunTimeInSec:132; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2599847034104; FilesFilterOutBySize:0,2020-07-09T15:17:25.8248622Z
Statistics: FilesDownloaded:61; TotalNumberOfFiles:707914; SnapshotSizeBytes:140832900530; ReusedBytes:140725695047; DownloadedBytes:106690986; RunTimeInSec:182; ManifestTimeSec:16; CleanupTimeSec:2; CSWDoneSizeBytes:2599840293234; FilesFilterOutBySize:0,2020-07-09T15:18:41.6992098Z
Statistics: FilesDownloaded:42; TotalNumberOfFiles:707175; SnapshotSizeBytes:140819149297; ReusedBytes:140712677902; DownloadedBytes:105886192; RunTimeInSec:143; ManifestTimeSec:12; CleanupTimeSec:1; CSWDoneSizeBytes:2599845642076; FilesFilterOutBySize:0,2020-07-09T15:19:49.2673701Z
Statistics: FilesDownloaded:35; TotalNumberOfFiles:707914; SnapshotSizeBytes:140832894901; ReusedBytes:140832217519; DownloadedBytes:0; RunTimeInSec:140; ManifestTimeSec:15; CleanupTimeSec:1; CSWDoneSizeBytes:2599840292638; FilesFilterOutBySize:0,2020-07-09T15:21:03.1157854Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:707175; SnapshotSizeBytes:140819143072; ReusedBytes:140818772146; DownloadedBytes:0; RunTimeInSec:125; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2599845642590; FilesFilterOutBySize:0,2020-07-09T15:21:54.9921647Z
Statistics: FilesDownloaded:34; TotalNumberOfFiles:707914; SnapshotSizeBytes:140848090194; ReusedBytes:140847493967; DownloadedBytes:6740; RunTimeInSec:151; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:2599825103605; FilesFilterOutBySize:0,2020-07-09T15:23:35.2129423Z
Statistics: FilesDownloaded:38; TotalNumberOfFiles:707175; SnapshotSizeBytes:140834338894; ReusedBytes:140833623586; DownloadedBytes:64548; RunTimeInSec:126; ManifestTimeSec:10; CleanupTimeSec:1; CSWDoneSizeBytes:2599830453305; FilesFilterOutBySize:0,2020-07-09T15:24:01.7439603Z
Statistics: FilesDownloaded:40; TotalNumberOfFiles:652083; SnapshotSizeBytes:140380404918; ReusedBytes:140351308483; DownloadedBytes:62986006; RunTimeInSec:139; ManifestTimeSec:15; CleanupTimeSec:1; CSWDoneSizeBytes:2599267108734; FilesFilterOutBySize:0,2020-07-09T15:25:55.8195425Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:651254; SnapshotSizeBytes:140366689342; ReusedBytes:140337848651; DownloadedBytes:62928198; RunTimeInSec:131; ManifestTimeSec:15; CleanupTimeSec:1; CSWDoneSizeBytes:2599272240467; FilesFilterOutBySize:0,2020-07-09T15:26:14.1711136Z
Statistics: FilesDownloaded:37; TotalNumberOfFiles:707914; SnapshotSizeBytes:140832903417; ReusedBytes:140832415203; DownloadedBytes:40191; RunTimeInSec:139; ManifestTimeSec:15; CleanupTimeSec:1; CSWDoneSizeBytes:2599840291295; FilesFilterOutBySize:0,2020-07-09T15:28:16.2982882Z
Statistics: FilesDownloaded:37; TotalNumberOfFiles:707175; SnapshotSizeBytes:140819151404; ReusedBytes:140818569323; DownloadedBytes:40191; RunTimeInSec:125; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2599845642590; FilesFilterOutBySize:0,2020-07-09T15:28:20.4814923Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:707175; SnapshotSizeBytes:140834341137; ReusedBytes:140834048747; DownloadedBytes:0; RunTimeInSec:132; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:2599830453557; FilesFilterOutBySize:0,2020-07-09T15:30:33.0721136Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:707914; SnapshotSizeBytes:140848092889; ReusedBytes:140847693810; DownloadedBytes:0; RunTimeInSec:150; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:2599825103605; FilesFilterOutBySize:0,2020-07-09T15:30:47.4832354Z
Statistics: FilesDownloaded:31; TotalNumberOfFiles:707175; SnapshotSizeBytes:140834341632; ReusedBytes:140833707338; DownloadedBytes:52463; RunTimeInSec:129; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2599830452468; FilesFilterOutBySize:0,2020-07-09T15:32:43.1744099Z
Statistics: FilesDownloaded:35; TotalNumberOfFiles:707914; SnapshotSizeBytes:140848093247; ReusedBytes:140847423981; DownloadedBytes:52463; RunTimeInSec:139; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:2599825103030; FilesFilterOutBySize:0,2020-07-09T15:33:08.0102649Z
Statistics: FilesDownloaded:25; TotalNumberOfFiles:707175; SnapshotSizeBytes:140819150386; ReusedBytes:140818703404; DownloadedBytes:0; RunTimeInSec:134; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:2599845641763; FilesFilterOutBySize:0,2020-07-09T15:34:58.4879183Z
Statistics: FilesDownloaded:27; TotalNumberOfFiles:707914; SnapshotSizeBytes:140832901477; ReusedBytes:140832382364; DownloadedBytes:0; RunTimeInSec:158; ManifestTimeSec:15; CleanupTimeSec:1; CSWDoneSizeBytes:2599840292395; FilesFilterOutBySize:0,2020-07-09T15:35:48.1107181Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:707175; SnapshotSizeBytes:140834340669; ReusedBytes:140833777088; DownloadedBytes:33305; RunTimeInSec:132; ManifestTimeSec:9; CleanupTimeSec:2; CSWDoneSizeBytes:2599830452982; FilesFilterOutBySize:0,2020-07-09T15:37:11.0130838Z
Statistics: FilesDownloaded:44; TotalNumberOfFiles:707915; SnapshotSizeBytes:140848191329; ReusedBytes:140742137461; DownloadedBytes:105383911; RunTimeInSec:171; ManifestTimeSec:18; CleanupTimeSec:1; CSWDoneSizeBytes:2599825103030; FilesFilterOutBySize:0,2020-07-09T15:38:40.4404941Z
Statistics: FilesDownloaded:38; TotalNumberOfFiles:707176; SnapshotSizeBytes:140834440414; ReusedBytes:140729239023; DownloadedBytes:104712689; RunTimeInSec:139; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2599830452982; FilesFilterOutBySize:0,2020-07-09T15:39:31.2616802Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:707915; SnapshotSizeBytes:140848191753; ReusedBytes:140847725754; DownloadedBytes:0; RunTimeInSec:142; ManifestTimeSec:18; CleanupTimeSec:1; CSWDoneSizeBytes:2599825103030; FilesFilterOutBySize:0,2020-07-09T15:41:04.6482034Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:707176; SnapshotSizeBytes:140834440681; ReusedBytes:140833949480; DownloadedBytes:6750; RunTimeInSec:134; ManifestTimeSec:15; CleanupTimeSec:0; CSWDoneSizeBytes:2599830452398; FilesFilterOutBySize:0,2020-07-09T15:41:46.4693232Z
Statistics: FilesDownloaded:37; TotalNumberOfFiles:707915; SnapshotSizeBytes:140848189276; ReusedBytes:140847255083; DownloadedBytes:6750; RunTimeInSec:142; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:2599825101402; FilesFilterOutBySize:0,2020-07-09T15:43:28.0710243Z
Statistics: FilesDownloaded:31; TotalNumberOfFiles:707176; SnapshotSizeBytes:140834437860; ReusedBytes:140833894046; DownloadedBytes:0; RunTimeInSec:131; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:2599830451102; FilesFilterOutBySize:0,2020-07-09T15:43:58.1098997Z
Statistics: FilesDownloaded:35; TotalNumberOfFiles:707918; SnapshotSizeBytes:140848189219; ReusedBytes:140847662741; DownloadedBytes:6742; RunTimeInSec:145; ManifestTimeSec:20; CleanupTimeSec:1; CSWDoneSizeBytes:2599993288726; FilesFilterOutBySize:0,2020-07-09T15:45:54.4919439Z
Statistics: FilesDownloaded:35; TotalNumberOfFiles:707179; SnapshotSizeBytes:140834437618; ReusedBytes:140833988594; DownloadedBytes:6742; RunTimeInSec:129; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:2599998638426; FilesFilterOutBySize:0,2020-07-09T15:46:08.2533711Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:376372; SnapshotSizeBytes:118427520244; ReusedBytes:118427056927; DownloadedBytes:144298762; RunTimeInSec:136; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:1991070216824; FilesFilterOutBySize:0,2020-07-09T15:48:25.602315Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:377110; SnapshotSizeBytes:118427997946; ReusedBytes:118427436405; DownloadedBytes:144481521; RunTimeInSec:164; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:1991078656706; FilesFilterOutBySize:0,2020-07-09T15:48:40.490292Z
Statistics: FilesDownloaded:36; TotalNumberOfFiles:707184; SnapshotSizeBytes:140886882769; ReusedBytes:140802589658; DownloadedBytes:83722511; RunTimeInSec:138; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:2599945696971; FilesFilterOutBySize:0,2020-07-09T15:50:44.4020467Z
Statistics: FilesDownloaded:38; TotalNumberOfFiles:707923; SnapshotSizeBytes:140900634266; ReusedBytes:140816272026; DownloadedBytes:83722511; RunTimeInSec:165; ManifestTimeSec:15; CleanupTimeSec:1; CSWDoneSizeBytes:2599940347271; FilesFilterOutBySize:0,2020-07-09T15:51:27.4042418Z
Statistics: FilesDownloaded:37; TotalNumberOfFiles:707184; SnapshotSizeBytes:140902099291; ReusedBytes:140894113705; DownloadedBytes:7433400; RunTimeInSec:133; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2599930481483; FilesFilterOutBySize:0,2020-07-09T15:52:58.505589Z
Statistics: FilesDownloaded:44; TotalNumberOfFiles:707923; SnapshotSizeBytes:140915850785; ReusedBytes:140907715344; DownloadedBytes:7433400; RunTimeInSec:165; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:2599925131783; FilesFilterOutBySize:0,2020-07-09T15:54:14.1795116Z
Statistics: FilesDownloaded:35; TotalNumberOfFiles:707184; SnapshotSizeBytes:140902098625; ReusedBytes:140901591229; DownloadedBytes:6728; RunTimeInSec:137; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:2599930481748; FilesFilterOutBySize:0,2020-07-09T15:55:16.6530166Z
Statistics: FilesDownloaded:37; TotalNumberOfFiles:707923; SnapshotSizeBytes:140915850258; ReusedBytes:140915208010; DownloadedBytes:6728; RunTimeInSec:158; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:2599925132048; FilesFilterOutBySize:0,2020-07-09T15:56:53.5062172Z
Statistics: FilesDownloaded:31; TotalNumberOfFiles:707184; SnapshotSizeBytes:140886909586; ReusedBytes:140886329378; DownloadedBytes:0; RunTimeInSec:126; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2599945670781; FilesFilterOutBySize:0,2020-07-09T15:57:23.8717107Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:707181; SnapshotSizeBytes:140902104206; ReusedBytes:140894252420; DownloadedBytes:7517822; RunTimeInSec:131; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:2599761392854; FilesFilterOutBySize:0,2020-07-09T15:59:35.4787677Z
Statistics: FilesDownloaded:38; TotalNumberOfFiles:707923; SnapshotSizeBytes:140915902529; ReusedBytes:140802767015; DownloadedBytes:112643917; RunTimeInSec:166; ManifestTimeSec:18; CleanupTimeSec:1; CSWDoneSizeBytes:2599925085716; FilesFilterOutBySize:0,2020-07-09T15:59:41.552188Z
Statistics: FilesDownloaded:42; TotalNumberOfFiles:707180; SnapshotSizeBytes:140902152418; ReusedBytes:140797056776; DownloadedBytes:104494908; RunTimeInSec:138; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:2599753686981; FilesFilterOutBySize:0,2020-07-09T16:01:54.3272926Z
Statistics: FilesDownloaded:34; TotalNumberOfFiles:707919; SnapshotSizeBytes:140915903585; ReusedBytes:140915316345; DownloadedBytes:6730; RunTimeInSec:158; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:2599748337543; FilesFilterOutBySize:0,2020-07-09T16:02:20.9430658Z
Statistics: FilesDownloaded:33; TotalNumberOfFiles:707180; SnapshotSizeBytes:140902151412; ReusedBytes:140901675247; DownloadedBytes:33285; RunTimeInSec:130; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2599753687313; FilesFilterOutBySize:0,2020-07-09T16:04:05.7131977Z
Statistics: FilesDownloaded:40; TotalNumberOfFiles:707919; SnapshotSizeBytes:140915902706; ReusedBytes:140913592957; DownloadedBytes:1666936; RunTimeInSec:146; ManifestTimeSec:16; CleanupTimeSec:2; CSWDoneSizeBytes:2599748337875; FilesFilterOutBySize:0,2020-07-09T16:04:48.6750365Z
Statistics: FilesDownloaded:27; TotalNumberOfFiles:707180; SnapshotSizeBytes:140902151577; ReusedBytes:140900043663; DownloadedBytes:1633651; RunTimeInSec:121; ManifestTimeSec:9; CleanupTimeSec:0; CSWDoneSizeBytes:2599753687575; FilesFilterOutBySize:0,2020-07-09T16:06:07.7758835Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:707919; SnapshotSizeBytes:140915902748; ReusedBytes:140915453685; DownloadedBytes:0; RunTimeInSec:140; ManifestTimeSec:19; CleanupTimeSec:1; CSWDoneSizeBytes:2599748337875; FilesFilterOutBySize:0,2020-07-09T16:07:10.7742911Z
Statistics: FilesDownloaded:26; TotalNumberOfFiles:707180; SnapshotSizeBytes:140902151528; ReusedBytes:140901797846; DownloadedBytes:0; RunTimeInSec:125; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:2599753687243; FilesFilterOutBySize:0,2020-07-09T16:08:13.4469053Z
Statistics: FilesDownloaded:38; TotalNumberOfFiles:707919; SnapshotSizeBytes:140915903212; ReusedBytes:140915361266; DownloadedBytes:99738; RunTimeInSec:141; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:2599748337875; FilesFilterOutBySize:0,2020-07-09T16:09:33.0459862Z
Statistics: FilesDownloaded:40; TotalNumberOfFiles:707180; SnapshotSizeBytes:140902151670; ReusedBytes:140901565674; DownloadedBytes:134868; RunTimeInSec:130; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:2599753687575; FilesFilterOutBySize:0,2020-07-09T16:10:24.5976375Z
Statistics: FilesDownloaded:33; TotalNumberOfFiles:707919; SnapshotSizeBytes:140915902873; ReusedBytes:140915417713; DownloadedBytes:35130; RunTimeInSec:149; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:2599748337875; FilesFilterOutBySize:0,2020-07-09T16:12:03.9511768Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:707180; SnapshotSizeBytes:140902151399; ReusedBytes:140901530323; DownloadedBytes:107911; RunTimeInSec:129; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:2599753687575; FilesFilterOutBySize:0,2020-07-09T16:12:34.1595926Z
Statistics: FilesDownloaded:34; TotalNumberOfFiles:707919; SnapshotSizeBytes:140915903125; ReusedBytes:140915178023; DownloadedBytes:114629; RunTimeInSec:146; ManifestTimeSec:18; CleanupTimeSec:1; CSWDoneSizeBytes:2599748337543; FilesFilterOutBySize:0,2020-07-09T16:14:31.6487714Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:707180; SnapshotSizeBytes:140902151612; ReusedBytes:140901598733; DownloadedBytes:6718; RunTimeInSec:135; ManifestTimeSec:18; CleanupTimeSec:0; CSWDoneSizeBytes:2599753687243; FilesFilterOutBySize:0,2020-07-09T16:14:49.6259795Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:707919; SnapshotSizeBytes:140915902887; ReusedBytes:140915456126; DownloadedBytes:0; RunTimeInSec:142; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:2599748337875; FilesFilterOutBySize:0,2020-07-09T16:16:55.3439285Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:707180; SnapshotSizeBytes:140902151355; ReusedBytes:140901676846; DownloadedBytes:0; RunTimeInSec:131; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:2599753687575; FilesFilterOutBySize:0,2020-07-09T16:17:01.453654Z
Statistics: FilesDownloaded:25; TotalNumberOfFiles:707180; SnapshotSizeBytes:140902151211; ReusedBytes:140901714226; DownloadedBytes:6718; RunTimeInSec:127; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:2599753687575; FilesFilterOutBySize:0,2020-07-09T16:19:09.377543Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:707919; SnapshotSizeBytes:140915902672; ReusedBytes:140915363933; DownloadedBytes:6718; RunTimeInSec:143; ManifestTimeSec:17; CleanupTimeSec:4; CSWDoneSizeBytes:2599748337875; FilesFilterOutBySize:0,2020-07-09T16:19:20.7155684Z
Statistics: FilesDownloaded:35; TotalNumberOfFiles:707180; SnapshotSizeBytes:140902150211; ReusedBytes:140797035273; DownloadedBytes:104482693; RunTimeInSec:137; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:2599753687575; FilesFilterOutBySize:0,2020-07-09T16:21:27.3265052Z
Statistics: FilesDownloaded:42; TotalNumberOfFiles:707919; SnapshotSizeBytes:140915901414; ReusedBytes:140810033584; DownloadedBytes:105120610; RunTimeInSec:160; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:2599748337543; FilesFilterOutBySize:0,2020-07-09T16:22:02.3282977Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:707180; SnapshotSizeBytes:140886962510; ReusedBytes:140886551922; DownloadedBytes:6724; RunTimeInSec:122; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:2599768876940; FilesFilterOutBySize:0,2020-07-09T16:23:29.8511516Z
Statistics: FilesDownloaded:25; TotalNumberOfFiles:707919; SnapshotSizeBytes:140900714101; ReusedBytes:140900377891; DownloadedBytes:6724; RunTimeInSec:137; ManifestTimeSec:16; CleanupTimeSec:1; CSWDoneSizeBytes:2599763527240; FilesFilterOutBySize:0,2020-07-09T16:24:20.7005949Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:707180; SnapshotSizeBytes:140886962677; ReusedBytes:140886451159; DownloadedBytes:0; RunTimeInSec:128; ManifestTimeSec:15; CleanupTimeSec:0; CSWDoneSizeBytes:2599768876940; FilesFilterOutBySize:0,2020-07-09T16:25:39.0337708Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:707919; SnapshotSizeBytes:140900714521; ReusedBytes:140900154903; DownloadedBytes:0; RunTimeInSec:136; ManifestTimeSec:14; CleanupTimeSec:1; CSWDoneSizeBytes:2599763526908; FilesFilterOutBySize:0,2020-07-09T16:26:38.4673433Z
Statistics: FilesDownloaded:24; TotalNumberOfFiles:707180; SnapshotSizeBytes:140902151958; ReusedBytes:140901873531; DownloadedBytes:6724; RunTimeInSec:128; ManifestTimeSec:11; CleanupTimeSec:1; CSWDoneSizeBytes:2599753687575; FilesFilterOutBySize:0,2020-07-09T16:27:48.0763741Z
Statistics: FilesDownloaded:42; TotalNumberOfFiles:707919; SnapshotSizeBytes:140900714134; ReusedBytes:140900011365; DownloadedBytes:180584; RunTimeInSec:158; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:2599763527240; FilesFilterOutBySize:0,2020-07-09T16:29:18.3863857Z
Statistics: FilesDownloaded:41; TotalNumberOfFiles:707180; SnapshotSizeBytes:140902152012; ReusedBytes:140901437219; DownloadedBytes:173860; RunTimeInSec:130; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:2599753687575; FilesFilterOutBySize:0,2020-07-09T16:29:59.3671148Z
Statistics: FilesDownloaded:40; TotalNumberOfFiles:707919; SnapshotSizeBytes:140915903473; ReusedBytes:140911105478; DownloadedBytes:4056590; RunTimeInSec:150; ManifestTimeSec:19; CleanupTimeSec:1; CSWDoneSizeBytes:2599748337875; FilesFilterOutBySize:0,2020-07-09T16:31:50.0726154Z
Statistics: FilesDownloaded:36; TotalNumberOfFiles:707180; SnapshotSizeBytes:140902151830; ReusedBytes:140896933469; DownloadedBytes:4589553; RunTimeInSec:132; ManifestTimeSec:12; CleanupTimeSec:1; CSWDoneSizeBytes:2599753687575; FilesFilterOutBySize:0,2020-07-09T16:32:12.542271Z
Statistics: FilesDownloaded:45; TotalNumberOfFiles:543216; SnapshotSizeBytes:130147031579; ReusedBytes:130010310725; DownloadedBytes:136214903; RunTimeInSec:133; ManifestTimeSec:10; CleanupTimeSec:1; CSWDoneSizeBytes:2573405775722; FilesFilterOutBySize:0,2020-07-09T16:34:26.2265542Z
Statistics: FilesDownloaded:47; TotalNumberOfFiles:543955; SnapshotSizeBytes:130154093180; ReusedBytes:130016896104; DownloadedBytes:136747866; RunTimeInSec:158; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:2573407412150; FilesFilterOutBySize:0,2020-07-09T16:34:29.6389645Z
Statistics: FilesDownloaded:30; TotalNumberOfFiles:707190; SnapshotSizeBytes:140934842359; ReusedBytes:140930307745; DownloadedBytes:4091290; RunTimeInSec:132; ManifestTimeSec:13; CleanupTimeSec:0; CSWDoneSizeBytes:2599633467065; FilesFilterOutBySize:0,2020-07-09T16:36:39.4802486Z
Statistics: FilesDownloaded:39; TotalNumberOfFiles:707929; SnapshotSizeBytes:140948593855; ReusedBytes:140943813799; DownloadedBytes:4124611; RunTimeInSec:162; ManifestTimeSec:20; CleanupTimeSec:1; CSWDoneSizeBytes:2599628117365; FilesFilterOutBySize:0,2020-07-09T16:37:13.2389998Z
Statistics: FilesDownloaded:58; TotalNumberOfFiles:651269; SnapshotSizeBytes:140482439034; ReusedBytes:140450169228; DownloadedBytes:31746237; RunTimeInSec:134; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:2599059999898; FilesFilterOutBySize:0,2020-07-09T16:38:54.1355043Z
Statistics: FilesDownloaded:59; TotalNumberOfFiles:652098; SnapshotSizeBytes:140496156777; ReusedBytes:140463848289; DownloadedBytes:31712916; RunTimeInSec:167; ManifestTimeSec:21; CleanupTimeSec:1; CSWDoneSizeBytes:2599054866514; FilesFilterOutBySize:0,2020-07-09T16:40:02.2843704Z
Statistics: FilesDownloaded:1457; TotalNumberOfFiles:659695; SnapshotSizeBytes:1809371641276; ReusedBytes:1505982142971; DownloadedBytes:1204003615461; RunTimeInSec:14165; ManifestTimeSec:52; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-09T16:40:18.425299Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:707190; SnapshotSizeBytes:140919755051; ReusedBytes:140919142837; DownloadedBytes:0; RunTimeInSec:137; ManifestTimeSec:11; CleanupTimeSec:1; CSWDoneSizeBytes:2599648548322; FilesFilterOutBySize:0,2020-07-09T16:41:12.1840769Z
Statistics: FilesDownloaded:35; TotalNumberOfFiles:707929; SnapshotSizeBytes:140948695802; ReusedBytes:140948065546; DownloadedBytes:6742; RunTimeInSec:166; ManifestTimeSec:19; CleanupTimeSec:1; CSWDoneSizeBytes:2599628009257; FilesFilterOutBySize:0,2020-07-09T16:42:49.6980856Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:707190; SnapshotSizeBytes:140934942799; ReusedBytes:140934600558; DownloadedBytes:6742; RunTimeInSec:135; ManifestTimeSec:10; CleanupTimeSec:1; CSWDoneSizeBytes:2599633358625; FilesFilterOutBySize:0,2020-07-09T16:43:27.8430994Z
Statistics: FilesDownloaded:36; TotalNumberOfFiles:707929; SnapshotSizeBytes:140933510049; ReusedBytes:140932788287; DownloadedBytes:0; RunTimeInSec:158; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:2599643198622; FilesFilterOutBySize:0,2020-07-09T16:45:29.038613Z
Statistics: FilesDownloaded:35; TotalNumberOfFiles:707190; SnapshotSizeBytes:140934948229; ReusedBytes:140934158372; DownloadedBytes:6726; RunTimeInSec:134; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:2599633358957; FilesFilterOutBySize:0,2020-07-09T16:45:42.8953272Z
Statistics: FilesDownloaded:692; TotalNumberOfFiles:701559; SnapshotSizeBytes:3212540150640; ReusedBytes:3211762290429; DownloadedBytes:4482767688; RunTimeInSec:380; ManifestTimeSec:12; CleanupTimeSec:0; CSWDoneSizeBytes:0; FilesFilterOutBySize:0,2020-07-09T16:46:39.3442314Z
Statistics: FilesDownloaded:29; TotalNumberOfFiles:707190; SnapshotSizeBytes:140934947584; ReusedBytes:140934422425; DownloadedBytes:0; RunTimeInSec:133; ManifestTimeSec:11; CleanupTimeSec:0; CSWDoneSizeBytes:2599633358957; FilesFilterOutBySize:0,2020-07-09T16:47:56.4241227Z
Statistics: FilesDownloaded:32; TotalNumberOfFiles:707929; SnapshotSizeBytes:140948699117; ReusedBytes:140948108019; DownloadedBytes:6726; RunTimeInSec:158; ManifestTimeSec:17; CleanupTimeSec:1; CSWDoneSizeBytes:2599628009257; FilesFilterOutBySize:0,2020-07-09T16:48:08.8898861Z
Statistics: FilesDownloaded:28; TotalNumberOfFiles:707190; SnapshotSizeBytes:140490684831; ReusedBytes:140490160803; DownloadedBytes:35921; RunTimeInSec:131; ManifestTimeSec:10; CleanupTimeSec:0; CSWDoneSizeBytes:2599648548322; FilesFilterOutBySize:0,2020-07-09T16:50:08.346451Z
